Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
<35,No,Undergraduate,1,Man,No,Dev,4,4,India,13962,Python;SQL;Docker;Git;Django;Flask;AWS;Google Cloud Platform;Heroku;IBM Cloud or Watson;DynamoDB;MySQL,12,0
>35,Yes,Other,1,NonBinary,Yes,Dev,32,15,United States of America,150000,Assembly;Python;Rust;Git,4,0
<35,No,Master,0,Woman,No,NotDev,8,3,Germany,44952,Python;Git,2,0
<35,No,Master,1,Man,No,Dev,14,3,Germany,54480,C#;C++;HTML/CSS;Java;JavaScript;Python;Git;jQuery;Spring;AWS;Elasticsearch;MariaDB;MySQL;SQLite,14,1
<35,No,Undergraduate,1,Man,No,NotDev,13,10,India,55847,C#;Java;JavaScript;PowerShell;ASP.NET;jQuery;Microsoft Azure;Microsoft SQL Server;Oracle;SQLite,10,1
>35,No,Other,1,Man,No,Dev,20,15,Ecuador,84000,Dart;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;Docker;Git;Kubernetes;Terraform;Angular;Symfony;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,23,0
<35,No,PhD,1,Man,No,Dev,18,4,Denmark,80928,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Git;React.js;Google Cloud Platform;MySQL,11,1
>35,No,Master,1,Man,No,Dev,26,15,"Iran, Islamic Republic of...",65556,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;PowerShell;SQL;VBA;Git;jQuery;Spring;Microsoft SQL Server;MySQL,14,1
<35,No,Master,1,Man,No,NotDev,8,2,United Kingdom of Great Britain and Northern Ireland,26364,Bash/Shell;Python;R;Docker;Git,5,0
<35,No,Undergraduate,1,Man,No,Dev,7,3,Canada,51429,JavaScript;Node.js;Docker;Flow;Git;Kubernetes;Express;jQuery;React.js;Google Cloud Platform;MongoDB;MySQL,12,1
<35,No,Master,1,Man,No,Dev,14,10,United States of America,48000,Java;JavaScript;SQL;TypeScript;Angular;jQuery;Spring;MySQL,8,1
>35,No,PhD,1,NonBinary,No,Dev,15,11,France,55130,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;Scala;SQL;TypeScript;Docker;Git;Angular;Angular.js;Flask;jQuery;React.js;Spring;AWS;Microsoft Azure;Cassandra;Elasticsearch;MySQL;Oracle;PostgreSQL;SQLite,28,1
<35,No,Undergraduate,1,Man,Yes,Dev,12,7,United States of America,75000,Bash/Shell;C;C++;Matlab;PowerShell;Python;Git,7,0
<35,No,Master,1,Woman,No,Dev,7,3,India,12901,Python;R;SQL;Docker;Git;AWS;MariaDB;MySQL;PostgreSQL,9,0
<35,No,Master,1,Man,No,NotDev,10,7,France,18156,HTML/CSS;Java;JavaScript;Python;Rust;Docker;Git;FastAPI;Flask;SQLite,10,0
>35,No,Undergraduate,1,Man,No,Dev,40,30,United States of America,80000,Delphi;Elixir;F#;Go;JavaScript;LISP;Node.js;PowerShell;Ruby;SQL;Ansible;Docker;Git;Ruby on Rails;DigitalOcean;Heroku;MariaDB;SQLite,18,0
<35,No,Other,1,Man,No,Dev,8,5,India,18150,HTML/CSS;JavaScript;Node.js;Git;Yarn;Express;React.js;Google Cloud Platform;Firebase,9,0
<35,No,Other,1,Man,No,Dev,6,5,Germany,28538,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Git;jQuery;Laravel;AWS;MariaDB;MySQL;Redis,14,1
<35,Yes,Master,1,Woman,Yes,Dev,8,3,United Kingdom of Great Britain and Northern Ireland,42009,Haskell;HTML/CSS;JavaScript;PHP;Python;SQL;Docker;Git;ASP.NET;ASP.NET Core ;Flask;jQuery;Laravel;MySQL;SQLite,15,0
>35,No,PhD,1,Man,No,NotDev,40,6,United States of America,75000,Bash/Shell;JavaScript;R;Ruby on Rails,4,0
<35,No,Master,1,Man,No,Dev,14,9,France,51887,HTML/CSS;Java;Scala;SQL;TypeScript;Git;Angular;MongoDB;MySQL,9,1
>35,No,Undergraduate,1,Man,No,Dev,22,20,United States of America,105000,C#;HTML/CSS;PHP;PowerShell;SQL;VBA;ASP.NET;AWS;Microsoft SQL Server,9,0
<35,Yes,Master,1,Man,No,Dev,6,5,France,48644,JavaScript;Julia;Python;SQL;Docker;Git;Kubernetes;Django;FastAPI;Flask,10,0
<35,No,Undergraduate,1,Woman,No,Dev,4,2,Sri Lanka,6600,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Git;Yarn;Angular;Angular.js;jQuery;Laravel;Google Cloud Platform;Microsoft SQL Server;MySQL;SQLite,19,1
<35,No,Undergraduate,1,Man,No,Dev,0,0,Sri Lanka,1644,C#;HTML/CSS;Java;JavaScript;PHP;SQL;Angular;ASP.NET Core ;Django;jQuery;Laravel;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,16,1
>35,No,Master,1,Man,No,Dev,12,6,United Kingdom of Great Britain and Northern Ireland,90482,HTML/CSS;JavaScript;Node.js;PHP;TypeScript;Docker;Git;Express;React.js;Svelte;AWS,11,0
<35,No,Undergraduate,0,Man,No,Dev,5,3,India,6696,Dart;HTML/CSS;Java;JavaScript;SQL;Git;jQuery;Spring;Heroku;PostgreSQL;SQLite,11,1
<35,No,Undergraduate,1,Man,No,Dev,9,6,United States of America,105000,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript;Docker;Git;Angular;React.js;Spring;AWS;DigitalOcean;Google Cloud Platform;MariaDB;MySQL;Oracle;PostgreSQL,18,0
<35,No,Undergraduate,0,Man,No,Dev,1,0,India,1512,HTML/CSS;JavaScript;PHP;Python;SQL;Git;AWS;MongoDB;MySQL,9,0
<35,No,Other,1,Man,Yes,Dev,15,10,United States of America,105000,C++;Go;Groovy;Java;JavaScript;Python;TypeScript;Docker;Git;Kubernetes;Django;React.js;AWS;PostgreSQL,14,0
>35,No,Undergraduate,1,Man,No,NotDev,32,16,Romania,44784,C#;Java;JavaScript;Node.js;Docker;ASP.NET Core ,6,1
<35,No,Undergraduate,1,Man,No,Dev,10,0,Indonesia,5976,C;Go;JavaScript;TypeScript;Git;Yarn;Express;Heroku;MariaDB;MySQL,10,0
<35,No,NoHigherEd,0,Man,No,Dev,7,2,Norway,38844,Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;Git;Unity 3D;Unreal Engine;Xamarin;Express;jQuery;React.js;Google Cloud Platform;Firebase;MariaDB;MySQL;SQLite,20,1
<35,No,Undergraduate,1,Man,No,Dev,7,3,Turkey,25644,APL;Java;JavaScript;Yarn;Angular;jQuery;Spring;DigitalOcean;MySQL;PostgreSQL,10,0
<35,No,Undergraduate,1,Man,No,Dev,14,12,France,81074,Dart;JavaScript;Node.js;TypeScript;Git;Vue.js;Google Cloud Platform,7,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,Brazil,9624,C;C#;C++;Dart;Java;JavaScript;Node.js;SQL;Docker;Git;Yarn;Express;React.js;Vue.js;AWS;Heroku;MongoDB;MySQL;PostgreSQL;SQLite,20,1
<35,No,Master,1,Man,No,Dev,18,11,United States of America,106000,Bash/Shell;C#;JavaScript;Python;Git;Unity 3D;React.js,7,0
<35,No,Other,1,Man,Yes,Dev,7,1,Peru,7092,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Yarn;Angular;ASP.NET;ASP.NET Core ;Spring;MariaDB;MySQL;Oracle;PostgreSQL,23,1
<35,No,Undergraduate,0,Man,No,Dev,8,6,India,5028,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Matlab;Node.js;Objective-C;PHP;PowerShell;Python;R;TypeScript;Docker;Git;Yarn;Angular;Angular.js;jQuery;Laravel;Spring;AWS;Google Cloud Platform;Heroku;Microsoft Azure;DynamoDB;Firebase;Microsoft SQL Server;MySQL;Oracle;SQLite,31,1
>35,No,Master,1,Man,No,Dev,18,12,Canada,70337,Go;HTML/CSS;JavaScript;Kotlin;TypeScript;Git;jQuery;React.js;PostgreSQL,9,0
<35,No,Undergraduate,1,Man,Yes,Dev,9,4,Canada,63530,C++;Python;Git;Unreal Engine,4,0
<35,No,Master,1,Man,No,Dev,10,7,India,11724,JavaScript;Node.js;PHP;SQL;TypeScript;Git;Angular;Express;jQuery;Laravel;React.js;Vue.js;AWS;MariaDB;MongoDB;MySQL;Redis,17,1
<35,No,Undergraduate,1,Man,No,Dev,1,4,India,11169,JavaScript;Node.js;Git;React.js;Firebase;MongoDB,6,0
<35,Yes,Other,1,Man,No,Dev,4,3,Canada,56723,JavaScript;Docker;Git;Vue.js;AWS;Microsoft Azure,6,0
<35,No,Other,1,Man,No,Dev,5,2,Dominican Republic,10104,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;Rust;SQL;TypeScript;Deno;Git;Express;jQuery;Laravel;Spring;Vue.js;Heroku;Oracle;PostgreSQL,19,1
<35,No,Undergraduate,0,Man,Yes,Dev,17,12,United Kingdom of Great Britain and Northern Ireland,113100,HTML/CSS;JavaScript;Node.js;Docker;Git;Express;React.js;AWS;DigitalOcean,9,0
<35,No,Undergraduate,1,Man,No,Dev,8,4,Netherlands,43239,C#;Unity 3D;ASP.NET Core ;Oracle,4,0
<35,No,Undergraduate,1,Man,No,Dev,15,9,Germany,81074,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Python;TypeScript;Git;Yarn;Express;Gatsby;React.js;SQLite,13,1
<35,No,Undergraduate,1,Man,No,Dev,9,3,Germany,75669,C#;C++;HTML/CSS;JavaScript;Node.js;Git;Express;React.js;Google Cloud Platform;Microsoft Azure;Firebase;MongoDB,12,1
<35,No,Master,1,Man,No,Dev,2,2,India,1680,JavaScript;Node.js;Docker;Git;Kubernetes;Yarn;Express;AWS;MongoDB;Redis,10,0
<35,No,Undergraduate,1,Man,Yes,Dev,15,11,Brazil,120000,Bash/Shell;HTML/CSS;Python;SQL;TypeScript;Docker;Git;Kubernetes;Terraform;Flask;React.js;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;DynamoDB;MongoDB;MySQL;PostgreSQL;SQLite,20,1
<35,No,Undergraduate,1,Man,No,Dev,15,11,Brazil,34356,C#;Go;Java;JavaScript;Python;Rust;Git;ASP.NET Core ;Django;Express;Spring;AWS;Google Cloud Platform;Microsoft Azure;MariaDB;MongoDB;PostgreSQL;Redis;SQLite,19,1
<35,No,Master,1,Man,No,Dev,12,9,Georgia,19932,HTML/CSS;Java;Node.js;TypeScript;Docker;Git;Yarn;Express;React.js;Elasticsearch;MongoDB;Oracle;PostgreSQL,13,1
>35,No,Undergraduate,1,Man,No,Dev,23,20,Brazil,170000,HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Terraform;Express;Spring;AWS;DigitalOcean;MySQL;PostgreSQL;SQLite,17,1
<35,No,Master,1,Man,No,Dev,7,1,Switzerland,60984,Bash/Shell;Dart;HTML/CSS;JavaScript;Python;SQL;TypeScript;Docker;Git;Terraform;Django;FastAPI;React.js;Vue.js;AWS;Google Cloud Platform;Firebase;PostgreSQL,18,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,United States of America,82000,HTML/CSS;Java;JavaScript;Rust;SQL;Git;Angular;Angular.js;Spring;MySQL;Oracle,11,0
<35,No,Undergraduate,1,Man,No,NotDev,10,6,India,55847,Bash/Shell;Java;Scala;Git;Kubernetes;React.js;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;MongoDB;Redis,12,1
<35,No,Master,1,Man,No,Dev,11,8,Czech Republic,44172,Objective-C;Swift;Git,3,0
<35,No,Undergraduate,1,Man,No,Dev,9,2,Spain,39456,Bash/Shell;Java;Docker;Git;Express;React.js;Spring;AWS;Google Cloud Platform;DynamoDB;PostgreSQL,11,0
>35,No,Master,1,Man,No,Dev,14,14,Croatia,77832,Assembly;C;C#;C++;HTML/CSS;JavaScript;Matlab;SQL;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;jQuery;Microsoft SQL Server;SQLite,16,1
<35,Yes,Undergraduate,1,Man,Yes,NotDev,6,4,United States of America,180000,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;R;Ruby;SQL;TypeScript;Docker;Git;Angular.js;Django;Express;jQuery;React.js;Ruby on Rails;AWS;Heroku;DynamoDB;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,25,1
<35,No,Undergraduate,1,Man,No,Dev,3,3,India,13962,Java;Kotlin;SQL;Git;Angular;MySQL;SQLite,7,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,United States of America,100000,Bash/Shell;Haskell;Java;JavaScript;Python;SQL;Chef;Docker;Git;Kubernetes;Unreal Engine;Angular;Flask;AWS;MySQL,15,0
<35,No,Other,1,Man,No,Dev,9,5,Italy,41077,Bash/Shell;C;C++;Python;Rust;Git;SQLite,7,0
<35,No,Master,1,Man,No,Dev,13,5,France,45401,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Unity 3D;Angular;jQuery;React.js;Spring;Google Cloud Platform;Firebase;MySQL;PostgreSQL;SQLite,21,1
>35,No,Master,0,Man,No,Dev,17,20,India,9600,C#;C++;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;ASP.NET;ASP.NET Core ;React.js;DigitalOcean;Microsoft Azure;Microsoft SQL Server;SQLite,15,1
>35,No,PhD,1,Man,No,Dev,22,11,United Kingdom of Great Britain and Northern Ireland,77556,C;Matlab;Python;Rust;Git,5,0
<35,No,Undergraduate,1,Man,No,Dev,15,5,Sweden,55224,C#;Dart;JavaScript;Node.js;Rust;TypeScript;Deno;Docker;Git;Terraform;Yarn;Angular.js;React.js;AWS;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MySQL;PostgreSQL;Redis,20,1
<35,No,Master,1,Man,No,Dev,15,2,Sweden,46020,Assembly;Bash/Shell;C++;LISP;Python;Docker;Git;React.js,8,0
<35,No,Undergraduate,1,Man,No,Dev,15,10,Italy,43239,HTML/CSS;Java;JavaScript;SQL;Git;Kubernetes;Spring;AWS;MongoDB;Oracle;Redis,11,0
<35,No,Undergraduate,1,Woman,Yes,NotDev,10,4,Switzerland,81319,Java;Python;Git,3,0
<35,No,NoHigherEd,0,Man,Yes,Dev,10,10,Israel,122580,C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Objective-C;PHP;PowerShell;Python;SQL;Swift;TypeScript;Docker;Git;Unity 3D;Angular;Angular.js;Django;Express;FastAPI;Flask;Gatsby;Laravel;React.js;Symfony;AWS;Google Cloud Platform;Heroku;DynamoDB;Elasticsearch;Firebase;MongoDB;MySQL;PostgreSQL;Redis;SQLite,38,1
<35,No,Undergraduate,1,Man,No,Dev,14,8,Canada,75631,Bash/Shell;Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript;Docker;Git;Yarn;Laravel;React.js;MariaDB;MySQL;Redis;SQLite,16,1
<35,Yes,Undergraduate,0,NonBinary,No,Dev,10,6,Lithuania,151337,Assembly;Bash/Shell;C;C++;Groovy;Rust;SQL;Ansible;Docker;Google Cloud Platform,10,0
<35,No,Undergraduate,1,Man,No,Dev,9,2,Pakistan,4200,HTML/CSS;JavaScript;TypeScript;Git;Angular;Microsoft Azure;MySQL,7,0
<35,No,Master,1,Man,No,Dev,10,5,United States of America,103000,Bash/Shell;C++;JavaScript;Node.js;Python;SQL;Git;Express;jQuery;Heroku;MariaDB;MySQL;PostgreSQL;SQLite,14,1
<35,No,Master,1,Man,Yes,Dev,15,7,United States of America,55000,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Docker;Git;Flask;AWS;DynamoDB;PostgreSQL;SQLite,13,0
>35,No,Master,1,Man,No,Dev,32,17,Poland,48094,Assembly;C;C++;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;AWS;Microsoft Azure;Microsoft SQL Server;Oracle,14,1
<35,No,Master,1,Man,No,Dev,6,4,Azerbaijan,29028,C;C++;Java;JavaScript;Kotlin;Matlab;Node.js;PHP;Python;SQL;Swift;TypeScript;Docker;Git;Angular;Angular.js;jQuery;Laravel;AWS;DigitalOcean;Google Cloud Platform;Firebase;MariaDB;MongoDB;MySQL;Oracle;SQLite,27,1
<35,No,Master,1,Man,No,Dev,6,4,United States of America,72000,HTML/CSS;JavaScript;PHP;PowerShell;Python;R;SQL;Git;Yarn;Microsoft SQL Server;SQLite,11,0
<35,No,Undergraduate,1,Man,No,Dev,10,3,United States of America,85000,C;C++;Python;Rust;Docker;Git;Flask;MariaDB;SQLite,9,0
>35,No,Master,1,Man,No,Dev,31,23,Israel,122580,C#;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Spring;Microsoft Azure;Elasticsearch;IBM DB2;Microsoft SQL Server;Oracle;SQLite,19,1
>35,No,Undergraduate,1,Man,No,Dev,27,21,United States of America,100000,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;SQL;Docker;Git;jQuery;React.js;Vue.js;MariaDB;MySQL,14,1
<35,No,Undergraduate,0,Man,No,Dev,10,4,Poland,32450,C#;Java;JavaScript;Objective-C;PowerShell;SQL;Swift;Docker;Git;ASP.NET;ASP.NET Core ;Google Cloud Platform;Microsoft Azure;Firebase;Microsoft SQL Server,15,1
<35,No,Master,1,Man,No,Dev,7,1,United States of America,150000,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Node.js;Python;R;SQL;Git;Django;Express;FastAPI;Flask;jQuery;AWS;Google Cloud Platform;DynamoDB;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,27,1
<35,No,Master,1,Man,No,Dev,10,5,Denmark,93264,C#;HTML/CSS;JavaScript;PowerShell;Git;ASP.NET;ASP.NET Core ;jQuery;Elasticsearch;Microsoft SQL Server;Redis,11,1
<35,No,Other,0,Man,No,Dev,5,4,Czech Republic,41568,Java;SQL;Docker;Git;Kubernetes;React.js;AWS;Elasticsearch;PostgreSQL;Redis,10,0
>35,No,Undergraduate,1,Man,Yes,Dev,17,11,Spain,68642,Bash/Shell;Kotlin;Python;Scala;SQL;Ansible;Docker;Git;Kubernetes;Angular.js;Microsoft Azure;Microsoft SQL Server;MySQL;Oracle;PostgreSQL,15,0
<35,No,Undergraduate,1,Man,No,Dev,10,2,India,4656,Bash/Shell;C;Dart;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Unity 3D;Django;Express;jQuery;Laravel;React.js;Vue.js;AWS;DigitalOcean;MariaDB;MongoDB;MySQL;Redis;SQLite,28,1
<35,No,Other,1,Man,No,Dev,15,10,United States of America,180000,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Objective-C;TypeScript;Git;Terraform;Express;Gatsby;React.js;AWS;Microsoft Azure;DynamoDB;Elasticsearch;PostgreSQL,18,1
<35,No,Master,1,Man,Yes,NotDev,16,8,Netherlands,43239,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript;Ansible;Docker;Git;Angular;Angular.js;Express;Flask;Gatsby;jQuery;React.js;Svelte;Vue.js;DigitalOcean;Heroku;MongoDB;Redis,23,1
<35,No,Undergraduate,1,Man,No,Dev,4,1,Saudi Arabia,22392,JavaScript;Kotlin;Python;TypeScript;Docker;Git;Angular;Google Cloud Platform;Heroku;DynamoDB;Firebase;MongoDB,12,0
<35,No,Undergraduate,1,Man,No,Dev,7,5,United States of America,115000,C#;HTML/CSS;JavaScript;PowerShell;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,11,1
<35,No,Undergraduate,1,Man,No,Dev,10,4,India,32112,C#;Go;HTML/CSS;JavaScript;Kotlin;Node.js;SQL;Docker;Git;Angular;ASP.NET Core ;Express;jQuery;Microsoft Azure;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;PostgreSQL;Redis,20,1
>35,No,PhD,1,Man,No,NotDev,15,3,Belgium,110256,HTML/CSS;PHP;R;SQL;Docker;Git;jQuery;React.js;AWS;MySQL;Oracle;PostgreSQL,12,0
<35,No,Undergraduate,1,Man,No,Dev,8,2,Germany,64859,Bash/Shell;C#;C++;Docker;Git;DigitalOcean;Microsoft SQL Server,7,1
<35,No,Undergraduate,1,Man,No,Dev,6,5,Bulgaria,26520,C#;JavaScript;TypeScript;Angular;Microsoft SQL Server,5,1
<35,No,Undergraduate,1,Man,No,Dev,11,5,India,11588,Dart;Objective-C;Swift;Docker;Git;SQLite,6,0
<35,No,Undergraduate,1,Man,Yes,Dev,32,10,United States of America,79000,C#;HTML/CSS;JavaScript;SQL;Git;ASP.NET Core ;jQuery;Microsoft SQL Server,8,1
<35,No,Undergraduate,1,Man,No,Dev,8,7,India,28901,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Scala;SQL;TypeScript;Git;Angular;Angular.js;jQuery;React.js;AWS;MariaDB;MySQL,18,1
>35,No,Other,0,Man,Yes,NotDev,24,23,Germany,24648,Bash/Shell;Ansible;Docker;Git,4,0
<35,No,Master,1,Man,No,Dev,9,4,India,27923,C++;Python;Docker;Git;Kubernetes,5,0
>35,No,Master,1,Man,No,Dev,34,22,Germany,92964,C#;Go;HTML/CSS;PowerShell;SQL;TypeScript;Docker;Git;Kubernetes;Pulumi;ASP.NET Core ;React.js;Microsoft Azure,13,0
<35,No,Other,1,Man,No,Dev,3,1,Brazil,6876,Bash/Shell;C;Go;Haskell;Java;JavaScript;Node.js;Python;R;Docker;Git;FastAPI;Flask;AWS;Heroku;MongoDB;MySQL;PostgreSQL,18,1
<35,No,Other,1,Man,No,Dev,10,6,Germany,54049,Bash/Shell;C#;SQL;ASP.NET;IBM DB2;MySQL,6,0
<35,No,Undergraduate,1,Man,No,Dev,13,6,Honduras,12600,C#;Dart;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;ASP.NET Core ;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;Firebase;Microsoft SQL Server;PostgreSQL,16,1
<35,No,PhD,1,Man,No,Dev,14,1,United States of America,100000,Assembly;Bash/Shell;C;C++;Python;Rust;SQL;Docker;Git;AWS;Google Cloud Platform;Microsoft Azure;SQLite,13,0
>35,No,NoHigherEd,1,Man,Yes,Dev,18,2,Sweden,44184,Bash/Shell;Go;JavaScript;Node.js;TypeScript;Docker;Git;Yarn;Express;React.js;MongoDB,11,1
>35,No,Other,1,Man,No,Dev,27,15,Italy,56211,Bash/Shell;C#;HTML/CSS;PowerShell;Python;SQL;Ansible;Docker;Git;Microsoft Azure;Microsoft SQL Server;Oracle,12,1
<35,No,Master,1,Man,Yes,NotDev,19,5,United States of America,140000,HTML/CSS;R;SQL;Git;MySQL,5,0
<35,No,Undergraduate,1,Man,No,Dev,18,7,Germany,84316,HTML/CSS;Java;PHP;TypeScript;Git;Angular;Spring;Microsoft Azure;IBM DB2;MongoDB;MySQL,11,1
<35,No,Undergraduate,1,Man,No,Dev,12,8,United States of America,95000,C#;SQL;Git;Microsoft SQL Server,4,0
<35,No,NoHigherEd,1,Man,Yes,Dev,5,4,United Kingdom of Great Britain and Northern Ireland,90482,Java;Kotlin;Node.js;TypeScript;Docker;Git;Unity 3D;Svelte;AWS;SQLite,10,1
<35,No,Other,1,Man,No,Dev,12,4,United States of America,55000,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Unity 3D;React.js;Vue.js;AWS;DynamoDB;Elasticsearch,11,0
<35,No,PhD,1,Man,No,NotDev,15,3,United Kingdom of Great Britain and Northern Ireland,40332,C;Python;R;Docker;Git;PostgreSQL,6,0
<35,No,Undergraduate,1,Man,No,Dev,1,0,Bulgaria,19896,C#;JavaScript;Node.js;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,10,1
<35,No,Undergraduate,1,Man,No,Dev,11,1,United Kingdom of Great Britain and Northern Ireland,40070,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;Git;Xamarin;MongoDB;MySQL,15,1
<35,No,Undergraduate,1,Man,No,Dev,10,6,Belarus,80000,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript;Git;Yarn;Laravel;Vue.js;DigitalOcean;Heroku;Firebase,12,1
>35,No,Undergraduate,0,Man,No,NotDev,46,42,Canada,113447,C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;VBA;jQuery;MySQL;SQLite,11,1
<35,No,Undergraduate,1,Man,No,Dev,9,4,Malaysia,18732,Java;Python;Docker;Git;FastAPI;Flask;Google Cloud Platform;MongoDB;MySQL;PostgreSQL;SQLite,11,1
<35,No,Undergraduate,0,Man,Yes,Dev,12,4,Netherlands,38916,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Yarn;Express;Gatsby;React.js;AWS;DigitalOcean;MariaDB;PostgreSQL,15,0
<35,No,Master,1,Man,No,Dev,26,4,Croatia,31344,Bash/Shell;C#;C++;Kotlin;Python;Docker;Git;Unity 3D;Django;AWS;PostgreSQL,11,0
<35,No,Other,1,NonBinary,Yes,NotDev,8,2,United States of America,15000,Bash/Shell;HTML/CSS;JavaScript;Python;Docker;Git,6,0
>35,No,Undergraduate,1,Man,No,Dev,41,17,United Kingdom of Great Britain and Northern Ireland,52996,Bash/Shell;JavaScript;SQL;Docker;Git;jQuery;Laravel;DigitalOcean;Elasticsearch;MariaDB;MySQL;PostgreSQL,12,0
<35,No,Undergraduate,1,Man,No,Dev,8,1,United States of America,67600,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;jQuery;React.js;Microsoft SQL Server,10,1
>35,No,Master,1,Man,No,Dev,20,13,France,102693,Clojure;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Objective-C;Python;Swift;Git;Kubernetes;Yarn;React.js;Spring;AWS;DigitalOcean;Elasticsearch;Firebase;Oracle;PostgreSQL;Redis;SQLite,22,1
<35,No,NoHigherEd,1,Man,No,Dev,15,6,Brazil,30240,C#;Java;JavaScript;Node.js;PHP;Docker;Git;Unity 3D;Xamarin;Yarn;ASP.NET;ASP.NET Core ;React.js;Microsoft Azure;Firebase;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;Redis;SQLite,21,1
<35,No,Undergraduate,1,Man,No,Dev,11,9,Sri Lanka,9888,HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Angular;Express;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;Oracle,12,1
>35,No,Undergraduate,1,Man,No,Dev,22,14,Guatemala,84000,C#;JavaScript;Node.js;SQL;Docker;Flow;Git;Yarn;ASP.NET;ASP.NET Core ;Express;Gatsby;React.js;Svelte;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MongoDB;Redis,22,1
<35,No,Undergraduate,0,Man,Yes,NotDev,19,4,United States of America,25000,PowerShell;Python,2,0
<35,No,Other,0,Man,No,Dev,9,3,United States of America,16500,HTML/CSS;JavaScript;Kotlin;Node.js;Python;Rust;TypeScript;Docker;Git;Kubernetes;Django;Vue.js;AWS;Google Cloud Platform;Elasticsearch;MySQL;PostgreSQL;SQLite,18,1
<35,No,Undergraduate,1,Man,No,Dev,13,9,United States of America,120000,Go;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;Swift;TypeScript;Docker;Git;Drupal;React.js;AWS;DigitalOcean;MySQL;PostgreSQL;SQLite,18,1
